جرد بضاعة 

"التحديد";"م";"المخزن";"الكود التلقائى";"كود الصنف";"الصنف";"الوحدة";"العبوة 2";"رصيد الوحدة الاولى";"رصيد الوحدة الثانية";"سعر التكلفة";"الاجمالى";"قائمة اسعار 1";"الاجمالى";"قائمة اسعار 2";"الاجمالى";"قائمة اسعار 3";"الاجمالى";"تاريخ تعديل سعر البيع"
"colchkbox";"moslsl";"fstor";"iddet";"fcodeunit";"fname";"funit";"fbkgun2";"fquntityun1";"fquntityun2";"fpr_costun1";"ftotcost";"fpr_r1";"ftotpr_r1";"fpr_r2";"ftotpr_r2";"fpr_r3";"ftotpr_r3";"flastdatesadr"
"True";"";"محل 1";"220933";;"اب داون 6 وات اسود بلاستيك ترند";"ك";"0.0000";"8";"0";"38.5000";"308";"55.0000";"440";"50.0000";"400";"45.0000";"360";"04/02/2026 11:34:03 م"
"True";"";"محل 1";"210523";;"اب داون 6 وات اسود بلاستيك جرين لايت";"ك";"0.0000";"1";"0";"45.0000";"45";"75.0000";"75";"65.0000";"65";"55.0000";"55";"24/12/2025 03:39:02 م"
"True";"";"محل 2";"210523";;"اب داون 6 وات اسود بلاستيك جرين لايت";"ك";"0.0000";"8";"0";"45.0000";"360";"75.0000";"600";"65.0000";"520";"55.0000";"440";"24/12/2025 03:39:02 م"
"True";"";"محل 1";"220724";;"اب داون 8029/2 جرين لايت";"ك";"0.0000";"2";"0";"190.0000";"380";"250.0000";"500";"240.0000";"480";"230.0000";"460";"25/01/2026 04:09:28 م"
"True";"";"محل 1";"220707";;"اب داون 8037/4 جرين لايت";"ك";"0.0000";"6";"0";"160.0000";"960";"200.0000";"1200";"180.0000";"1080";"172.0000";"1032";"25/01/2026 02:01:44 م"
"True";"";"محل 1";"220710";;"اب داون 8042 جرين لايت";"ك";"0.0000";"2";"0";"174.0000";"348";"210.0000";"420";"200.0000";"400";"190.0000";"380";"25/01/2026 02:07:25 م"
"True";"";"محل 1";"220706";;"اب داون 8055/4 اسود المدهش";"ك";"0.0000";"10";"0";"100.0000";"1000";"130.0000";"1300";"125.0000";"1250";"120.0000";"1200";"25/01/2026 01:59:23 م"
"True";"";"محل 1";"220704";;"اب داون 9057/4 فرعوني معدن (اسود*دهبي) جرين لايت";"ك";"0.0000";"3";"0";"190.0000";"570";"230.0000";"690";"210.0000";"630";"205.0000";"615";"25/01/2026 01:51:19 م"
"True";"";"محل 1";"220714";;"اب داون 9102/8 (اسود*دهبي) جرين لايت";"ك";"0.0000";"5";"0";"198.0000";"990";"300.0000";"1500";"280.0000";"1400";"265.0000";"1325";"25/01/2026 02:13:02 م"
"True";"";"المخزن ";"220714";;"اب داون 9102/8 (اسود*دهبي) جرين لايت";"ك";"0.0000";"3";"0";"198.0000";"594";"300.0000";"900";"280.0000";"840";"265.0000";"795";"25/01/2026 02:13:02 م"
"True";"";"المخزن ";"221198";;"اب داون A 109 لايت داي";"ك";"0.0000";"19";"0";"140.0000";"2660";"160.0000";"3040";"155.0000";"2945";"150.0000";"2850";"27/04/2026 10:46:14 م"
"True";"";"المخزن ";"221197";;"اب داون A 94 لايت داي";"ك";"0.0000";"17";"0";"170.0000";"2890";"195.0000";"3315";"185.0000";"3145";"180.0000";"3060";"27/04/2026 10:47:32 م"
"True";"";"محل 1";"210527";;"اب داون BD8055/2 (ميني) اسود جرين لايت";"ك";"0.0000";"29";"0";"75.0000";"2175";"90.0000";"2610";"85.0000";"2465";"85.0000";"2465";"14/04/2026 08:37:45 م"
"True";"";"المخزن ";"210527";;"اب داون BD8055/2 (ميني) اسود جرين لايت";"ك";"0.0000";"25";"0";"75.0000";"1875";"90.0000";"2250";"85.0000";"2125";"85.0000";"2125";"14/04/2026 08:37:45 م"
"True";"";"محل 2";"210527";;"اب داون BD8055/2 (ميني) اسود جرين لايت";"ك";"0.0000";"1";"0";"75.0000";"75";"90.0000";"90";"85.0000";"85";"85.0000";"85";"14/04/2026 08:37:45 م"
"True";"";"محل 2";"210472";;"اب داون BD9102/4 (اسود*دهبي ) جرين لايت";"ك";"0.0000";"32";"0";"190.0000";"6080";"230.0000";"7360";"220.0000";"7040";"210.0000";"6720";"23/04/2026 07:21:07 م"
"True";"";"المخزن ";"210472";;"اب داون BD9102/4 (اسود*دهبي ) جرين لايت";"ك";"0.0000";"20";"0";"190.0000";"3800";"230.0000";"4600";"220.0000";"4400";"210.0000";"4200";"23/04/2026 07:21:07 م"
"True";"";"المخزن ";"221257";;"ابليك ( a-4) (حلزوني كبير) اسود";"ك";"0.0000";"6";"0";"280.0000";"1680";"350.0000";"2100";"335.0000";"2010";"325.0000";"1950";"13/03/2026 11:02:40 م"
"True";"";"محل 1";"221257";;"ابليك ( a-4) (حلزوني كبير) اسود";"ك";"0.0000";"2";"0";"280.0000";"560";"350.0000";"700";"335.0000";"670";"325.0000";"650";"13/03/2026 11:02:40 م"
"True";"";"المخزن ";"221239";;"ابليك (113) (عصفوره) متحرك";"ك";"0.0000";"21";"0";"170.0000";"3570";"270.0000";"5670";"250.0000";"5250";"230.0000";"4830";"08/03/2026 09:49:24 م"
"True";"";"المخزن ";"221137";;"ابليك (8) (A-8) اسود";"ك";"0.0000";"7";"0";"245.0000";"1715";"290.0000";"2030";"280.0000";"1960";"270.0000";"1890";"12/02/2026 01:57:08 م"
"True";"";"المخزن ";"221262";;"ابليك (a-5) (حلزوني) اسود";"ك";"0.0000";"14";"0";"295.0000";"4130";"370.0000";"5180";"350.0000";"4900";"320.0000";"4480";"13/03/2026 11:11:38 م"
"True";"";"المخزن ";"220937";;"ابليك (s) (112) نيون اسود";"ك";"0.0000";"5";"0";"320.0000";"1600";"370.0000";"1850";"350.0000";"1750";"340.0000";"1700";"05/02/2026 12:58:10 م"
"True";"";"المخزن ";"221250";;"ابليك (S) (112) نيون دهبي مستورد";"ك";"0.0000";"9";"0";"400.0000";"3600";"500.0000";"4500";"480.0000";"4320";"450.0000";"4050";"13/03/2026 10:36:46 م"
"True";"";"المخزن ";"221261";;"ابليك (انفنيتي) نيون اسود";"ك";"0.0000";"23";"0";"375.0000";"8625";"460.0000";"10580";"430.0000";"9890";"415.0000";"9545";"13/03/2026 11:09:58 م"
"True";"";"محل 1";"221261";;"ابليك (انفنيتي) نيون اسود";"ك";"0.0000";"2";"0";"375.0000";"750";"460.0000";"920";"430.0000";"860";"415.0000";"830";"13/03/2026 11:09:58 م"
"True";"";"محل 1";"220804";;"ابليك (بيضاوي) (A-12) اسود";"ك";"0.0000";"1";"0";"245.0000";"245";"290.0000";"290";"285.0000";"285";"270.0000";"270";"12/02/2026 01:56:15 م"
"True";"";"المخزن ";"220804";;"ابليك (بيضاوي) (A-12) اسود";"ك";"0.0000";"2";"0";"245.0000";"490";"290.0000";"580";"285.0000";"570";"270.0000";"540";"12/02/2026 01:56:15 م"
"True";"";"المخزن ";"221259";;"ابليك (تاتش) اسود";"ك";"0.0000";"2";"0";"750.0000";"1500";"950.0000";"1900";"900.0000";"1800";"850.0000";"1700";"13/03/2026 11:07:27 م"
"True";"";"المخزن ";"221258";;"ابليك (تاتش) دهبي";"ك";"0.0000";"3";"0";"750.0000";"2250";"950.0000";"2850";"900.0000";"2700";"850.0000";"2550";"13/03/2026 11:06:29 م"
"True";"";"محل 1";"221138";;"ابليك (تويست) (A-4) اسود";"ك";"0.0000";"2";"0";"245.0000";"490";"295.0000";"590";"280.0000";"560";"270.0000";"540";"12/02/2026 01:57:53 م"
"True";"";"المخزن ";"221138";;"ابليك (تويست) (A-4) اسود";"ك";"0.0000";"17";"0";"245.0000";"4165";"295.0000";"5015";"280.0000";"4760";"270.0000";"4590";"12/02/2026 01:57:53 م"
"True";"";"محل 1";"220759";;"ابليك (حرف L ) (A-37) اسود";"ك";"0.0000";"2";"0";"245.0000";"490";"300.0000";"600";"300.0000";"600";"300.0000";"600";"28/01/2026 05:06:10 م"
"True";"";"المخزن ";"220759";;"ابليك (حرف L ) (A-37) اسود";"ك";"0.0000";"14";"0";"245.0000";"3430";"300.0000";"4200";"300.0000";"4200";"300.0000";"4200";"28/01/2026 05:06:10 م"
"True";"";"المخزن ";"221264";;"ابليك (حرف l) بالكورة الزجاجيه اسود";"ك";"0.0000";"13";"0";"220.0000";"2860";"270.0000";"3510";"250.0000";"3250";"235.0000";"3055";"13/03/2026 11:16:44 م"
"True";"";"المخزن ";"221263";;"ابليك (فرونيكا) دهبي";"ك";"0.0000";"1";"0";"390.0000";"390";"470.0000";"470";"450.0000";"450";"435.0000";"435";"13/03/2026 11:12:10 م"
"True";"";"محل 1";"220936";;"ابليك (قاعدتين) بالكورة الزجاجيه اسود";"ك";"0.0000";"2";"0";"320.0000";"640";"420.0000";"840";"400.0000";"800";"380.0000";"760";"04/02/2026 11:59:56 م"
"True";"";"المخزن ";"220936";;"ابليك (قاعدتين) بالكورة الزجاجيه اسود";"ك";"0.0000";"1";"0";"320.0000";"320";"420.0000";"420";"400.0000";"400";"380.0000";"380";"04/02/2026 11:59:56 م"
"True";"";"المخزن ";"221177";;"ابليك (مايك) اسود*دهبي كونسبت";"ك";"0.0000";"2";"0";"370.0000";"740";"500.0000";"1000";"450.0000";"900";"425.0000";"850";"21/02/2026 05:24:07 م"
"True";"";"المخزن ";"221260";;"ابليك (مايك) دهبي كونسبت";"ك";"0.0000";"10";"0";"370.0000";"3700";"450.0000";"4500";"430.0000";"4300";"410.0000";"4100";"13/03/2026 11:08:48 م"
"True";"";"محل 1";"220889";;"ابليك (مزدوج) (A-33)  اسود";"ك";"0.0000";"3";"0";"250.0000";"750";"320.0000";"960";"300.0000";"900";"290.0000";"870";"03/02/2026 10:40:20 م"
"True";"";"المخزن ";"220889";;"ابليك (مزدوج) (A-33)  اسود";"ك";"0.0000";"4";"0";"250.0000";"1000";"320.0000";"1280";"300.0000";"1200";"290.0000";"1160";"03/02/2026 10:40:20 م"
"True";"";"المخزن ";"221256";;"ابليك (موسيقى) (a-32) اسود";"ك";"0.0000";"6";"0";"290.0000";"1740";"360.0000";"2160";"340.0000";"2040";"330.0000";"1980";"13/03/2026 10:50:01 م"
"True";"";"محل 2";"210522";;"ابليك +اب داون bd240a (بيضاوي) جرين لايت";"ك";"0.0000";"2";"0";"206.0000";"412";"280.0000";"560";"260.0000";"520";"230.0000";"460";"24/12/2025 03:36:08 م"
"True";"";"المخزن ";"220816";;"ابليك 034 اسود R.S";"ك";"0.0000";"24";"0";"598.5000";"14364";"650.0000";"15600";"640.0000";"15360";"630.0000";"15120";"01/03/2026 02:04:55 م"
"True";"";"المخزن ";"221252";;"ابليك 2 ماسوره نيون دهبي";"ك";"0.0000";"37";"0";"370.0000";"13690";"450.0000";"16650";"435.0000";"16095";"420.0000";"15540";"13/03/2026 10:40:46 م"
"True";"";"محل 1";"220713";;"ابليك 2571 جرين لايت";"ك";"0.0000";"1";"0";"355.0000";"355";"420.0000";"420";"400.0000";"400";"380.0000";"380";"25/01/2026 02:11:21 م"
"True";"";"المخزن ";"220713";;"ابليك 2571 جرين لايت";"ك";"0.0000";"6";"0";"355.0000";"2130";"420.0000";"2520";"400.0000";"2400";"380.0000";"2280";"25/01/2026 02:11:21 م"
"True";"";"محل 1";"220712";;"ابليك 2572 جرين لايت";"ك";"0.0000";"2";"0";"355.0000";"710";"420.0000";"840";"400.0000";"800";"380.0000";"760";"25/01/2026 02:10:39 م"
"True";"";"المخزن ";"220712";;"ابليك 2572 جرين لايت";"ك";"0.0000";"4";"0";"355.0000";"1420";"420.0000";"1680";"400.0000";"1600";"380.0000";"1520";"25/01/2026 02:10:39 م"
"True";"";"المخزن ";"221060";;"ابليك 2ماسوره اسود";"ك";"0.0000";"26";"0";"320.0000";"8320";"375.0000";"9750";"350.0000";"9100";"340.0000";"8840";"09/02/2026 10:32:36 ص"
"True";"";"محل 1";"221060";;"ابليك 2ماسوره اسود";"ك";"0.0000";"4";"0";"320.0000";"1280";"375.0000";"1500";"350.0000";"1400";"340.0000";"1360";"09/02/2026 10:32:36 ص"
"True";"";"المخزن ";"220860";;"ابليك 3 ماسوره نيون اسود";"ك";"0.0000";"21";"0";"320.0000";"6720";"380.0000";"7980";"360.0000";"7560";"350.0000";"7350";"02/02/2026 02:07:38 م"
"True";"";"المخزن ";"221155";;"ابليك 3 ماسوره نيون دهبي";"ك";"0.0000";"23";"0";"400.0000";"9200";"450.0000";"10350";"440.0000";"10120";"430.0000";"9890";"18/02/2026 02:11:44 م"
"True";"";"المخزن ";"220728";;"ابليك 30 دهبي R.S";"ك";"0.0000";"10";"0";"378.0000";"3780";"480.0000";"4800";"470.0000";"4700";"460.0000";"4600";"01/03/2026 02:04:06 م"
"True";"";"محل 1";"220728";;"ابليك 30 دهبي R.S";"ك";"0.0000";"10";"0";"378.0000";"3780";"480.0000";"4800";"470.0000";"4700";"460.0000";"4600";"01/03/2026 02:04:06 م"
"True";"";"المخزن ";"220730";;"ابليك 31 اسود هوم لايت";"ك";"0.0000";"20";"0";"416.0000";"8320";"465.0000";"9300";"460.0000";"9200";"455.0000";"9100";"28/04/2026 10:57:34 م"
"True";"";"محل 1";"220730";;"ابليك 31 اسود هوم لايت";"ك";"0.0000";"2";"0";"416.0000";"832";"465.0000";"930";"460.0000";"920";"455.0000";"910";"28/04/2026 10:57:34 م"
"True";"";"المخزن ";"220727";;"ابليك 31 دهبي هوم لايت";"ك";"0.0000";"16";"0";"505.0000";"8080";"565.0000";"9040";"560.0000";"8960";"555.0000";"8880";"28/04/2026 10:57:20 م"
"True";"";"المخزن ";"220729";;"ابليك 32 ابيض R.S";"ك";"0.0000";"1";"0";"270.0000";"270";"350.0000";"350";"340.0000";"340";"330.0000";"330";"01/03/2026 02:03:29 م"
"True";"";"محل 1";"220729";;"ابليك 32 ابيض R.S";"ك";"0.0000";"5";"0";"270.0000";"1350";"350.0000";"1750";"340.0000";"1700";"330.0000";"1650";"01/03/2026 02:03:29 م"
"True";"";"المخزن ";"220731";;"ابليك 32 اسودR.S";"ك";"0.0000";"24";"0";"297.0000";"7128";"330.0000";"7920";"325.0000";"7800";"320.0000";"7680";"28/04/2026 10:57:44 م"
"True";"";"محل 1";"220862";;"ابليك 33 اسود هوم لايت";"ك";"0.0000";"4";"0";"247.5000";"990";"275.0000";"1100";"270.0000";"1080";"265.0000";"1060";"28/04/2026 10:56:43 م"
"True";"";"المخزن ";"220862";;"ابليك 33 اسود هوم لايت";"ك";"0.0000";"32";"0";"247.5000";"7920";"275.0000";"8800";"270.0000";"8640";"265.0000";"8480";"28/04/2026 10:56:43 م"
"True";"";"محل 1";"220732";;"ابليك 33 دهبي هوم لايت";"ك";"0.0000";"6";"0";"297.0000";"1782";"390.0000";"2340";"375.0000";"2250";"360.0000";"2160";"01/03/2026 03:13:29 م"
"True";"";"المخزن ";"220732";;"ابليك 33 دهبي هوم لايت";"ك";"0.0000";"9";"0";"297.0000";"2673";"390.0000";"3510";"375.0000";"3375";"360.0000";"3240";"01/03/2026 03:13:29 م"
"True";"";"المخزن ";"220934";;"ابليك 35 R.S";"ك";"0.0000";"19";"0";"396.0000";"7524";"440.0000";"8360";"435.0000";"8265";"430.0000";"8170";"28/04/2026 10:56:54 م"
"True";"";"المخزن ";"220741";;"ابليك 37 اسود هوم لايت";"ك";"0.0000";"26";"0";"312.0000";"8112";"350.0000";"9100";"345.0000";"8970";"340.0000";"8840";"28/04/2026 10:56:15 م"
"True";"";"محل 1";"220741";;"ابليك 37 اسود هوم لايت";"ك";"0.0000";"6";"0";"312.0000";"1872";"350.0000";"2100";"345.0000";"2070";"340.0000";"2040";"28/04/2026 10:56:15 م"
"True";"";"محل 1";"220742";;"ابليك 37 دهبي هوم لايت";"ك";"0.0000";"4";"0";"425.0000";"1700";"475.0000";"1900";"470.0000";"1880";"465.0000";"1860";"28/04/2026 10:56:26 م"
"True";"";"المخزن ";"220742";;"ابليك 37 دهبي هوم لايت";"ك";"0.0000";"15";"0";"425.0000";"6375";"475.0000";"7125";"470.0000";"7050";"465.0000";"6975";"28/04/2026 10:56:26 م"
"True";"";"محل 1";"220739";;"ابليك 39 اسود هوم لايت";"ك";"0.0000";"2";"0";"247.5000";"495";"275.0000";"550";"270.0000";"540";"265.0000";"530";"28/04/2026 10:58:31 م"
"True";"";"المخزن ";"220739";;"ابليك 39 اسود هوم لايت";"ك";"0.0000";"20";"0";"247.5000";"4950";"275.0000";"5500";"270.0000";"5400";"265.0000";"5300";"28/04/2026 10:58:31 م"
"True";"";"محل 1";"220738";;"ابليك 39 دهبي هوم لايت";"ك";"0.0000";"3";"0";"327.0000";"981";"365.0000";"1095";"360.0000";"1080";"355.0000";"1065";"28/04/2026 10:58:47 م"
"True";"";"المخزن ";"220738";;"ابليك 39 دهبي هوم لايت";"ك";"0.0000";"10";"0";"327.0000";"3270";"365.0000";"3650";"360.0000";"3600";"355.0000";"3550";"28/04/2026 10:58:47 م"
"True";"";"المخزن ";"220735";;"ابليك 40 اسود R.S";"ك";"0.0000";"18";"0";"455.5000";"8199";"510.0000";"9180";"505.0000";"9090";"500.0000";"9000";"28/04/2026 10:58:00 م"
"True";"";"المخزن ";"221193";;"ابليك 40 دهبي R.S";"ك";"0.0000";"4";"0";"575.0000";"2300";"610.0000";"2440";"600.0000";"2400";"590.0000";"2360";"01/03/2026 02:10:40 م"
"True";"";"المخزن ";"220737";;"ابليك 41 اسود R.S";"ك";"0.0000";"14";"0";"396.0000";"5544";"440.0000";"6160";"435.0000";"6090";"430.0000";"6020";"28/04/2026 10:58:10 م"
"True";"";"المخزن ";"220736";;"ابليك 41 دهبي R.S";"ك";"0.0000";"4";"0";"450.0000";"1800";"540.0000";"2160";"530.0000";"2120";"520.0000";"2080";"01/03/2026 02:11:34 م"
"True";"";"محل 1";"220736";;"ابليك 41 دهبي R.S";"ك";"0.0000";"4";"0";"450.0000";"1800";"540.0000";"2160";"530.0000";"2120";"520.0000";"2080";"01/03/2026 02:11:34 م"
"True";"";"محل 1";"220734";;"ابليك 42 اسود هوم لايت";"ك";"0.0000";"2";"0";"360.0000";"720";"460.0000";"920";"450.0000";"900";"440.0000";"880";"01/03/2026 02:20:29 م"
"True";"";"المخزن ";"220734";;"ابليك 42 اسود هوم لايت";"ك";"0.0000";"7";"0";"360.0000";"2520";"460.0000";"3220";"450.0000";"3150";"440.0000";"3080";"01/03/2026 02:20:29 م"
"True";"";"المخزن ";"220733";;"ابليك 42 دهبي هوم لايت";"ك";"0.0000";"5";"0";"418.5000";"2092.5";"530.0000";"2650";"520.0000";"2600";"510.0000";"2550";"01/03/2026 02:21:43 م"
"True";"";"محل 1";"220733";;"ابليك 42 دهبي هوم لايت";"ك";"0.0000";"3";"0";"418.5000";"1255.5";"530.0000";"1590";"520.0000";"1560";"510.0000";"1530";"01/03/2026 02:21:43 م"
"True";"";"محل 1";"221406";;"ابليك A-13 نيون اسود";"ك";"0.0000";"2";"0";"325.0000";"650";"375.0000";"750";"365.0000";"730";"350.0000";"700";"22/04/2026 05:57:01 م"
"True";"";"المخزن ";"221406";;"ابليك A-13 نيون اسود";"ك";"0.0000";"22";"0";"325.0000";"7150";"375.0000";"8250";"365.0000";"8030";"350.0000";"7700";"22/04/2026 05:57:01 م"
"True";"";"المخزن ";"221199";;"ابليك A57 لايت داي";"ك";"0.0000";"5";"0";"200.0000";"1000";"250.0000";"1250";"235.0000";"1175";"225.0000";"1125";"01/03/2026 03:23:44 م"
"True";"";"محل 1";"220740";;"ابليك s043 (سوسته) ابيض هوم لايت";"ك";"0.0000";"4";"0";"250.0000";"1000";"305.0000";"1220";"280.0000";"1120";"270.0000";"1080";"27/01/2026 11:31:43 ص"
"True";"";"محل 1";"210520";;"ابليك s043 (سوسته) دهبي هوم لايت";"ك";"0.0000";"5";"0";"300.0000";"1500";"380.0000";"1900";"350.0000";"1750";"335.0000";"1675";"24/12/2025 03:31:26 م"
"True";"";"محل 2";"210520";;"ابليك s043 (سوسته) دهبي هوم لايت";"ك";"0.0000";"1";"0";"300.0000";"300";"380.0000";"380";"350.0000";"350";"335.0000";"335";"24/12/2025 03:31:26 م"
"True";"";"محل 1";"210521";;"ابليك s043 اسود(سوسته) هوم لايت";"ك";"0.0000";"1";"0";"294.5000";"294.5";"330.0000";"330";"325.0000";"325";"320.0000";"320";"06/04/2026 07:56:08 م"
"True";"";"المخزن ";"210521";;"ابليك s043 اسود(سوسته) هوم لايت";"ك";"0.0000";"6";"0";"294.5000";"1767";"330.0000";"1980";"325.0000";"1950";"320.0000";"1920";"06/04/2026 07:56:08 م"
"True";"";"محل 2";"210521";;"ابليك s043 اسود(سوسته) هوم لايت";"ك";"0.0000";"1";"0";"294.5000";"294.5";"330.0000";"330";"325.0000";"325";"320.0000";"320";"06/04/2026 07:56:08 م"
"True";"";"المخزن ";"221170";;"ابليك حربه نيون اسود";"ك";"0.0000";"9";"0";"285.0000";"2565";"350.0000";"3150";"340.0000";"3060";"335.0000";"3015";"16/04/2026 02:33:00 م"
"True";"";"محل 1";"221170";;"ابليك حربه نيون اسود";"ك";"0.0000";"6";"0";"285.0000";"1710";"350.0000";"2100";"340.0000";"2040";"335.0000";"2010";"16/04/2026 02:33:00 م"
"True";"";"المخزن ";"220805";;"ابليك دلايه (بيضاوي) بالكورة الزجاجيه";"ك";"0.0000";"26";"0";"270.0000";"7020";"350.0000";"9100";"350.0000";"9100";"350.0000";"9100";"29/01/2026 03:52:37 م"
"True";"";"المخزن ";"221251";;"ابليك دهبي (مستورد) ( شمعدان)";"ك";"0.0000";"6";"0";"400.0000";"2400";"500.0000";"3000";"480.0000";"2880";"450.0000";"2700";"13/03/2026 10:39:27 م"
"True";"";"المخزن ";"221255";;"ابليك دهبي (مستورد) ( شمعه مزدوج)";"ك";"0.0000";"24";"0";"400.0000";"9600";"450.0000";"10800";"430.0000";"10320";"420.0000";"10080";"13/03/2026 10:46:42 م"
"True";"";"المخزن ";"221249";;"ابليك دهبي (مستورد) ($)";"ك";"0.0000";"7";"0";"450.0000";"3150";"550.0000";"3850";"530.0000";"3710";"510.0000";"3570";"13/03/2026 10:35:22 م"
"True";"";"المخزن ";"221253";;"ابليك دهبي (مستورد) (2 دراع)";"ك";"0.0000";"3";"0";"400.0000";"1200";"470.0000";"1410";"450.0000";"1350";"430.0000";"1290";"13/03/2026 10:41:49 م"
"True";"";"المخزن ";"221248";;"ابليك دهبي (مستورد) (حرف S)";"ك";"0.0000";"9";"0";"450.0000";"4050";"550.0000";"4950";"530.0000";"4770";"510.0000";"4590";"13/03/2026 10:34:38 م"
"True";"";"المخزن ";"221336";;"ابليك ريشه صغير";"ك";"0.0000";"45";"0";"100.0000";"4500";"165.0000";"7425";"150.0000";"6750";"135.0000";"6075";"01/04/2026 03:09:27 م"
"True";"";"المخزن ";"221337";;"ابليك ريشه كبير";"ك";"0.0000";"20";"0";"130.0000";"2600";"200.0000";"4000";"190.0000";"3800";"180.0000";"3600";"01/04/2026 03:10:03 م"
"True";"";"محل 1";"220807";;"ابليك مجدول نيون اسود";"ك";"0.0000";"2";"0";"335.0000";"670";"375.0000";"750";"365.0000";"730";"355.0000";"710";"16/04/2026 02:28:21 م"
"True";"";"المخزن ";"220807";;"ابليك مجدول نيون اسود";"ك";"0.0000";"42";"0";"335.0000";"14070";"375.0000";"15750";"365.0000";"15330";"355.0000";"14910";"16/04/2026 02:28:21 م"
"True";"";"المخزن ";"221254";;"ابليك مجدول نيون دهبي";"ك";"0.0000";"10";"0";"370.0000";"3700";"450.0000";"4500";"435.0000";"4350";"420.0000";"4200";"13/03/2026 10:42:18 م"
"True";"";"المخزن ";"220810";;"ابليك مسطره اسود";"ك";"0.0000";"21";"0";"135.0000";"2835";"200.0000";"4200";"175.0000";"3675";"170.0000";"3570";"16/04/2026 02:28:47 م"
"True";"";"محل 1";"220810";;"ابليك مسطره اسود";"ك";"0.0000";"4";"0";"135.0000";"540";"200.0000";"800";"175.0000";"700";"170.0000";"680";"16/04/2026 02:28:47 م"
"True";"";"المخزن ";"210415";;"اسبراي امير رش DZ";"ك";"0.0000";"50";"0";"82.0000";"4100";"120.0000";"6000";"95.0000";"4750";"90.0000";"4500";"23/04/2026 08:04:09 م"
"True";"";"محل 1";"210415";;"اسبراي امير رش DZ";"ك";"0.0000";"11";"0";"82.0000";"902";"120.0000";"1320";"95.0000";"1045";"90.0000";"990";"23/04/2026 08:04:09 م"
"True";"";"محل 2";"210043";;"اسبوت 2021/1 ابيض*اسود هوم لايت بالدوايه";"ك";"0.0000";"46";"0";"15.0000";"690";"23.0000";"1058";"20.0000";"920";"18.0000";"828";"16/12/2025 09:56:59 م"
"True";"";"محل 2";"210041";;"اسبوت 2021/2 ابيض*اسود هوم لايت بالدوايه";"ك";"0.0000";"42";"0";"30.0000";"1260";"40.0000";"1680";"36.0000";"1512";"34.0000";"1428";"16/12/2025 09:41:02 م"
